,pid,name,rent,bedroom,ft2,longitude,latitude
2789,6741356226,Great Experiences Are Just Around The Corner! Come In Today!,1745,2,847,-122.019844,38.256203
2790,6735828495,Two Bedroom Victorian Cottage in Downtown Napa,2800,2,1121,-122.290951,38.292391
2791,6727559755,Centrally Located One Bedroom Napa Apartment,1300,1,,-122.301985,38.306964
2792,6741344975,"Great commute times to Oakland, Walnut Creek and surroundings!",1650,1,,-121.872705,38.009304
2793,6741356063,Private Corner 2Bd with Wraparound Patio,2788,2,1119,-121.880000,37.386400
2794,6727547890,Fully Furnished Two Bedroom Silverado Country Club Gated Condo,3500,2,1015,-122.256085,38.348481
2795,6726552614,"Fountaingrove Condo - spacious, single level condo with 2 car garage",2400,2,1600,-122.719752,38.482512
2796,6719035936,Beautiful Two Bedroom Condo in gated Fountain Grove Community,2700,2,1470,-122.294538,38.333329
2797,6741355893,243 Armour,3750,3,1090,-122.400570,37.656381
2798,6741355869,"2 bedroom 1 bath, steps to Rio Del Mar Beach",2400,2,700,-121.904368,36.970050
2799,6730671882,Beautifully Renovated Downtown Napa Home,3000,3,1080,-122.282833,38.293390
2800,6731436544,Two Bedroom Yountville Duplex,1950,2,900,-122.360800,38.401600
2801,6739048341,Spacious Four Bedroom North Napa Home,3300,4,2343,-122.322653,38.338039
2802,6728346421,Updated and Now Ready To Show!!!,1450,1,500,-122.044340,37.957470
2803,6736027161,***Immediately Available 1BR Apt - 2 Blocks to Ocean Beach & GGP***,2400,1,,-122.489200,37.778600
2804,6741237411,Charming 4 Bedroom San Jose Home,2380,4,1482,-121.846919,37.346061
2805,6741355103,"Fabulous, top floor 3BR/2BA w/Deck,Small Pet Consid (23 Scotland)",7495,3,,-122.412360,37.801216
2806,6741354638,Nice and Bright 3BR/2BA(Full) condo in a quiet neighborhood,2250,3,1099,-122.035736,37.953390
2807,6741354539,"Lafayette~  You can be Top of the Prop, View of the hills~",3137,2,1100,-122.102900,37.894979
2808,6741354368,Ground floor one bedroom apartment coming available mid-December!,2089,1,682,-121.881101,37.656438
2809,6741354338,"2x1 High Ceiling, Beautiful Scenery, Relaxing Atmosphere",2350,2,900,-121.986481,37.297387
2810,6741354244,Love To Entertain? This 1BR Is For You! Near Courtyard,2820,1,624,-122.273907,37.796330
2811,6723948755,Fall in love with our Awesome 1 bedroom. Give us a call today!,1925,1,725,-122.150700,37.689200
2812,6741353996,Newly renovated 4 bed/3 bath with private garage and private patio!,6895,4,,-122.461400,37.781200
2813,6741353986,Recently Renovated 2 bed 2 bath Ready for you!!,3052,2,808,-122.322500,37.573500
2814,6741353989,"Renovated, W/D, Close to BART, $500 off move-in",2504,2,920,-121.936169,37.702129
2815,6728993954,STUDIO APT ACROSS THE STREET FROM UC BERKELEY,1695,,430,-122.259851,37.875192
2816,6738958052,Charming newly remodeled 1BR 1B in North Berkeley,2295,1,640,-122.272780,37.877447
2817,6741353756,Cute 3bd Spa Pool Outdoor Oasis,3350,3,1200,-122.036399,37.991570
2818,6722463173,Bright newly remodeled 1 bedroom apt near UC Berkeley,2100,1,540,-122.252179,37.865679
2819,6736967766,Perfectly Renovated Sun-filled Victorian w/ 2 Car Garage,9995,4,2750,-122.439900,37.754162
2820,6738379461,Incredible dream spacious 3bed/2.5bath layout! Close to Downtown (Via),3850,3,1821,-121.813077,37.271257
2821,6741353651,Trophy Apartment @ Top of Russian Hill - 1+BD/1BA,3495,1,,-122.418226,37.799305
2822,6741353586,Gorgeous 2 bedroom/1 bathroom with washer and dryer inside!,3595,2,,-122.409214,37.775662
2823,6722460724,2BR 1B on north side Berkeley,3200,2,890,-122.272875,37.881562
2824,6741353472,Leasing is [ON] Off - O&M is ready for you!,4595,2,903,-122.391858,37.761775
2825,6741353307,422P 2 bed 2 bath 901sf move in 11/09,2370,2,901,-121.936369,37.724529
2826,6727401690,"2 br - 1.5 baths, Great location, walk to town!",2075,,,-122.510500,37.969100
2827,6733310374,Quiet park like setting (Rincon Valley),2550,,,-122.639300,38.459200
2828,6741353064,627W 1 bedroom move in 11/8 discounted rent !!!,2020,1,701,-121.936369,37.724529
2829,6741353054,Spacious. Open house tonite 6:30 to 7 p.m.             !,2395,,,-122.444893,37.801626
2830,6734572913,Quiet park like setting (Rincon Valley) furnished,2550,2,,-122.639300,38.459200
2831,6741352932,North of Lake St @ 5th Ave. Elegant Edwardian Condo,4800,1,1000,-122.463203,37.786740
2832,6741352869,Luxurious Newly Renovated 4BR/3BA in the Richmond district,6895,4,,-122.472345,37.773761
2833,6741336943,Fully Furnished Apartment,3060,,,-121.917738,37.373671
2834,6741352784,502M Jr 1 bedroom ready 11/16,1970,1,667,-121.936369,37.724529
2835,6739277629,Four bedroom in Windsor,2850,4,1826,-122.814124,38.559912
2836,6729745565,2wks.FRE Our new renovation are Gorgeous!! Come by now! Only one left!,1975,1,725,-122.150700,37.689200
2837,6741352478,Laguna & Waller/Duboce/Available Now!Pets Ok! $95 Move In Special!,2695,,,-122.425210,37.771239
2838,6739587837,"Close to Shopping, Freeways and Downtown!",2350,2,790,-122.091017,37.654874
2839,6729719788,Beautiful Senior Apartments in Glenview district,1675,1,550,-122.229887,37.804506
2840,6741352131,$2150  Welcome Home!  Pleasanton Apartment Home,2150,2,,-121.878526,37.648253
2841,6741352083,Pano Bay View - Large & Remodeled 2BD/2BA - Parking Included,6595,2,,-122.425177,37.791859
2842,6735971130,Blossom Valley Home | New Paint | New Carpet | Remodeled Bathrooms,3095,3,1128,-121.840253,37.247243
2843,6741351910,Let Us Feast In The New Community Of Union City! Dig In To Savings!,2645,1,706,-122.018598,37.594005
2844,6741351783,Beautiful One Bedroom with private rooftop!,3295,1,,-122.413319,37.774157
2845,6741351740,"Convenience, Spacious & a Deal - This Is What You've Been Looking For",4109,2,4109,-121.886948,37.329931
2846,6741351698,1 Bedroom PLUS Large Office Lake Merritt Downtown Oakland,2395,1,700,-122.266800,37.808500
2847,6739830246,Beautiful Condo | Remodeled | Carport | $750 Move-In Bonus,2195,2,798,-121.855373,37.247404
2848,6741351633,$2150  Welcome Home!  Pleasanton Apartment Home,2150,2,,-121.878526,37.648253
2849,6741351591,California & 8th Ave/Pets Ok/Top FL!Available Now!$95 Move In Special!,3595,1,,-122.466065,37.784797
2850,6741351592,"2 BD, Covered Parking, Walk-In Closets",2170,2,1102,-122.255662,38.119859
2851,6719432799,Pet Friendly Community Just two blocks from Old Town LG!!,4214,2,1011,-121.983918,37.229594
2852,6736478910,1 Bedroom Downtown Santa Rosa,1600,1,590,-122.701297,38.440711
2853,6738369301,Very close to Lawrence Expressway! Mind blowing 2bed/1bath! (Mckinley),2799,2,908,-121.984400,37.348300
2854,6741351358,Large & Upscale 1BD/1BA W/ Parking Available.,3495,1,,-122.431311,37.801445
2855,6738104848,Beautiful Willow Glen Home | Remodeled Bathrooms | Gorgeous Yards,4095,3,1302,-121.877565,37.285742
2856,6741351266,"1 BDRM UNIT  - 2,100 dollars",2100,,,-122.417146,37.781447
2857,6735637793,"Huge 1920's apt, HDwood floor, yard, open house",1875,,,-122.262036,37.850200
2858,6736584865,Updated sunny 1BD. D/W. Patio. New carpet. Parking. Gated building.,2150,1,,-122.522520,37.980123
2859,6741347286,2 bedroom 2baths Furnished Walk to bart brand new,3500,2,900,-122.298500,37.915600
2860,6741350974,START THE HOLIDAY RIGHT IN YOUR NEW HOME AND MONEY SAVING!!!,2675,3,,-122.069876,37.636507
2861,6736011528,Beautiful Los Altos Home | Located In Cul-De-Sac | Near Downtown,5995,4,2434,-122.105661,37.376656
2862,6728157761,1 Bedroom w/Sleeping Loft/Water/Woodstove,1200,,400,-123.017200,38.470600
2863,6741350940,Gorgeous 2x1 with heated floors and washer and dryer inside!,3595,2,,-122.409214,37.775662
2864,6741350905,$500 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor,2445,1,715,-121.889900,37.408072
2865,6741350812,Duboce & Church/Available Now! Pets Ok! $95 Move In Special!,3195,,,-122.429128,37.769456
2866,6741340848,Fully furnished 1BR with Gorgeous view of the Bay and Alcatraz,3239,1,,-122.414569,37.802069
2867,6741319723,3 Bedroom Townhome! Limited Offer $1000 Gift Card!!!,3792,3,1244,-122.299800,37.539500
2868,6741350720,Beautiful Community & Beautiful Apartments!,2883,1,712,-122.322500,37.573500
2869,6735638875,"Huge 1920's apt, HDwood floor, yard, open house",1875,,,-122.262036,37.850200
2870,6741350687,750.00 off the First Month Rent. Move in Ready,2495,2,850,-122.023800,37.376400
2871,6741350590,Top Floor - Large 1BD/1BA - Excellent Location,3000,1,,-122.434907,37.799988
2872,6741350382,"1 BD, with So Much Space",1928,1,804,-122.255662,38.119859
2873,6741346556,2 bedroom 1 bath steps from Rio Del Mar Beach,2500,2,750,-121.904368,36.970050
2874,6741350070,LARGE STUDIO LAKE MERRIT $1795,1795,,550,-122.265169,37.803345
2875,6741350081,29th Ave & Clement/Available Now/Pets Ok/$95 Move In Special!,3295,1,,-122.489168,37.781977
2876,6741350028,"This is it! Your search ends here, Allegro! 2x2 w/ huge Balcony!",3375,2,1139,-122.273907,37.796330
2877,6739345601,"1 bedroom, Energy-efficient double-paned windows, Spa/Hot Tub",1948,1,738,-121.495500,37.656700
2878,6741349528,Gorgeous 2x1 with heated floors and washer and dryer inside!,3595,2,,-122.409214,37.775662
2879,6741349433,29th Ave & Clement/Available Now/Pets Ok/$95 Move In Special!,3995,2,,-122.489168,37.781977
2880,6741349208,"2/bd, Walk-In Closets, Vallejo CA",2122,2,1102,-122.255662,38.119859
2881,6741349026,"Beautiful Townhome 3 bedroom, 2.5 bath",2600,,,-122.733900,38.408900
2882,6731735341,"1BR/1BA - Walk to Bart, Restaurants, Grocery 707 sq ft apartments",2120,1,707,-121.987783,37.554951
2883,6731736168,2BR/1BA 902 sq ft. - Fremont Best Value - Walk to BART & Dining,2360,2,902,-121.986391,37.553248
2884,6734069259,"Welcome home, to Vista Del Lago",2195,1,720,-121.970402,37.324897
2885,6731736700,2BR/1BA 902 sq ft. - Fremont Best Value - Walk to BART & Dining,2360,2,902,-121.986391,37.553248
2886,6734097284,Great 2 bedroom w/ new appliances & new carpet,2795,2,1056,-121.970402,37.324897
2887,6741348715,2 Bed 2 Bath Available Now! Private Patio & Garage Included!,3466,2,1108,-122.263196,37.535410
2888,6731737539,2BR/1BA 902 sq ft. - Fremont Best Value - Walk to BART & Dining,2360,2,902,-121.986391,37.553248
2889,6719840634,COME TOUR TODAY!,2795,2,1056,-121.970402,37.324897
2890,6731738603,2BR/1BA 902 sq ft. - Fremont Best Value - Walk to BART & Dining,2360,2,902,-121.986391,37.553248
2891,6741348525,1591 Third Ave #C - Spacious 2nd Floor 2 Bed/1 Bath in WC Available!,1995,2,763,-122.066430,37.919423
2892,6731741803,"2BR/1BA  2nd flr Walk to BART, Grocery & Restaurants",2360,2,950,-121.987783,37.554951
2893,6741348306,"Updated 1bd/1ba, Near BART and LAKE",2195,1,640,-122.264464,37.803359
2894,6734673681,Benicia  condo 919 west L st,1650,1,660,-122.172431,38.061442
2895,6718003131,"Welcome home, your search stops here.",2195,1,720,-121.970402,37.324897
2896,6741347880,A Treasure Trove of Space,2045,1,804,-122.255662,38.119859
2897,6736483919,Great Space Upgraded unit 2x2 ready to move in,2895,2,1056,-121.984400,37.348300
2898,6724888757,"Gorgeous 2 Bedroom, 2 Bathroom with fire place",2895,2,1056,-121.970402,37.324897
2899,6741347407,Peninsula Place Studio,1900,,,-122.429624,37.631958
2900,6738113979,1-bedroom 1-Bath with a fireplace,2195,1,720,-121.970402,37.324897
2901,6735757852,Artist Community 3bdrm Loft,3650,3,26000,-122.216579,37.769728
2902,6741347303,$500 off 1st month! 1 bed/ 1 bath Move-in November 10th!!,2345,1,643,-121.889900,37.408072
2903,6728214983,2 Bedroom 2 Bathroom ready for move in,2795,2,1056,-121.970402,37.324897
2904,6741346842,Lake Merritt China Hill 1.5 BR 1BTH,1935,1,700,-122.247680,37.802327
2905,6737563808,Newly Remodeled 3 Bedroom Apartment - Pet Friendly - Section 8 OK,3220,3,1400,-122.221849,37.786363
2906,6741347030,"Updated 1bd/1ba, Walk Score 99!",2095,1,,-122.264421,37.803359
2907,6734478440,"Nice, Spacious 2 Bedroom-2 Bath with Fireplace & a/c.",2795,2,1056,-121.970402,37.324897
2908,6741346928,Junior 1 bedroom/1bathroom with washer and dryer inside!,3450,1,,-122.410623,37.790881
2909,6738595174,Ready for Move In! Quiet court and discounts on multi/yr lease!!,3700,3,1254,-122.031972,37.551636
2910,6741346557,Newer style 2 bed 2 bath apartment home coming available soon!,2595,2,1027,-121.881080,37.656404
2911,6741346560,"Walk-In Closets, Washer and Dryer in unit Located in Vallejo",2155,2,1102,-122.255662,38.119859
2912,6741346478,Live Large! Your and Your Furry Friend! In the heart of Jack London,3345,2,1240,-122.273907,37.796330
2913,6741346455,"Bay View 1BD/1BA, Prvt Roof Deck, In-Unit Laundry & Parking",5495,1,,-122.412650,37.792552
2914,6741346458,Remarkable Location & Spacious Homes! Visit Today and Meet the Team!,2290,1,676,-121.992670,37.390240
2915,6741346398,"Junior 1bd, POOL, Near BART & LAKE",2045,1,460,-122.264357,37.803460
2916,6738864789,"1-Bedroom/1-Bath Unit on MLK Jr Way, Oakland",2095,1,450,-122.266800,37.808500
2917,6738865303,Single Room Studios on MLK Jr Way,1095,,135,-122.266800,37.808500
2918,6741346257,18th & Sanchez/Steps to Dolores!/Pets Ok!$95 Move In Special!,4495,2,,-122.430030,37.761188
2919,6741346092,Private View Condominium in Central Russian Hill Location,7200,2,1499,-122.423051,37.800729
2920,6741345899,Studio with shared courtyard ~ J.Wavro,1895,,,-122.418271,37.787038
2921,6724948171,Mountain House Tracy livermore 4br/2.5ba,2650,4,2645,-121.539700,37.769500
2922,6741345838,"Best Price In Town, Stop By Today!",3019,2,780,-122.276373,37.553781
2923,6735968533,Beautiful Milpitas Home | Newly Remodeled | Hardwood Flooring,3295,3,988,-121.912164,37.437583
2924,6741345693,Remodeled 1 Bedroom in Victorian Building,2850,1,,-122.442319,37.786849
2925,6741345695,San Jose Charming & Spaciously Furnished 1Bed For $2550,2550,1,870,-121.922818,37.400517
2926,6741345636,FREE 1st MONTHS RENT!!!(on selected units)~☎~Oak Pointe Apartments~☎,2325,2,895,-121.960770,37.530936
2927,6741345479,Scott & Prado/Available Now/Pets Ok/1 Bed + Den! $95 Move In Special!,4395,1,,-122.442132,37.804917
2928,6741345387,NOW RENTING Apartments at 4527 Montgomery Drive,1925,2,,-122.670808,38.458176
2929,6738360557,Beautiful tiled bathroom! Immaculate 1x1. Perfect location (Sutter 2),1850,1,518,-121.963382,37.328979
2930,6733485896,"181 E Saint James St, affordable Downtown San Jose home 1 bedroom 1 ba",2200,1,572,-121.888979,37.340953
2931,6733456355,"3062 San Luis Rey Av, beautiful Cambrian 3 bedroom 2 bath home",3500,3,1302,-121.901321,37.270898
2932,6741344907,You Can Afford To Dwell Well,7500,2,1341,-122.391949,37.787213
2933,6741344867,Nice 1 bed 1 bath Castro Valley Hills,1175,1,366,-122.078200,37.701500
2934,6728091348,"Beautiful 3 level Townhouse in Dublin, 6543 Tralee Village, Dublin, CA",3250,3,1459,-121.912043,37.704993
2935,6739723504,"Views and Decks!!! 2 bd, 2bath condo on 2 floors",4200,2,1200,-122.444580,37.748780
2936,6737257201,"40479 Verne St, Fremont, CA",3100,3,1148,-121.976752,37.527154
2937,6735816105,Cool 3bdrm Loft In Oakalnd Artist Community,3650,3,2600,-122.216579,37.769728
2938,6721642446,8839 Pass Road **Horse Property**Hisoric Thursday Ranch**,4500,2,,-121.775800,39.177900
2939,6723238857,2 BR PLUS / 1 BA Duplex for Rent at Penngrove Village,1995,2,1000,-122.648300,38.315300
2940,6724295666,"6391 Sussex Ct, Dublin CA",3000,3,1971,-121.922600,37.716600
2941,6741344612,16th & Castro/Pets Ok/Available Now! $95 Move In Special!,2995,,350,-122.435955,37.764040
2942,6729554123,7554 De Foe Dr beautiful 4 bed 3 bath home Top Cupertino Schools,4300,4,1739,-122.037331,37.311542
2943,6741344140,GORGEOUS NEW FREMONT TOWNHOME SHOWS LIKE A MODEL,3790,3,1916,-121.999900,37.560500
2944,6741328352,FALL IS HERE!! COME GET COZY AT GATEWAY CROSSING!  MOVE IN SPECIALS!!,1995,2,1080,-121.351842,37.753173
2945,6741344347,Top-Shelf Living in a Wonderful Community,3395,1,574,-122.392053,37.786765
2946,6741344289,"Large one bedroom! Abundant Closet Space, Cats Welcome!",3650,1,,-122.410623,37.790881
2947,6741344196,Corner Unit!! Largest 2 Bedroom 2 Bathroom!! Granite Counter Tops!!,3385,2,1288,-121.927025,37.419793
2948,6741344088,"Large beautiful 1 bed 1 bath Available NOW,ground floor.",2025,1,,-122.001270,37.355203
2949,6741343950,San Carlos 2 bedroom/2 bath condo,3500,2,,-122.284666,37.481823
2950,6739339830,"Coming up: Completely renovated, top-floor 3-bed 3-bath condo, GG view",11500,3,,-122.434200,37.799900
2951,6741343859,"2/1 *New Home For Holidays,Mt. Tam Views* Pets Welcome!LAKE & FERRY",3370,2,896,-122.505785,37.947424
2952,6741333878,Come in today and fall into Gateway Crossing's luxury living!!!,1995,2,1035,-121.351842,37.753173
2953,6741343540,Lovely and stylish three-bedroom home in Belmont,4800,3,1330,-122.270219,37.532011
2954,6741343503,HUGE 2BD 2BA located in the HEART of Jack London Square!,3220,2,1202,-122.273907,37.796330
2955,6741343495,"Near Google, LinkedIn, Microsoft, walk to Caltrain or FB shuttle",2745,1,550,-122.078674,37.405276
2956,6741343466,City and Bay Views. Full Service Building. Valet Parking. ~ J.Wavro,6250,2,1500,-122.414470,37.793223
2957,6730805941,Beautiful Home for Rent in Sonoma- 3 bedroom-2.5 bath,3850,3,1410,,
2958,6738324229,Super Spacious 2br/1ba apartment! Pets OK! Amazing Area(1466 Carlson),2295,2,869,-122.319136,37.911918
2959,6741343301,Last 2 Bedroom Across the Street from UC Berkeley!,2684,2,655,-122.267937,37.869574
2960,6716655078,Large and bright 1-bed 1-bath apt near Marina Green. Pets negotiable.,3995,1,,-122.435632,37.805291
2961,6741343020,~ Thanksgiving in the Lafayette Hills!,2766,2,950,-122.102900,37.894979
2962,6741342933,2 bedroom 2 bath with large balcony & view,4449,2,,-122.416640,37.799506
2963,6741342827,NOW RENTING Apartments 4527 Montgomery Drive,1575,1,,-122.670615,38.458445
2964,6738062976,"Stop letting your credit score hold you back, and give us a cal",2350,2,930,-121.887000,37.347600
2965,6741342673,20th Street & Valencia/Available Now/Pets Ok!$95 Move In Special!,3295,,,-122.421403,37.758491
2966,6719244533,"Gorgeous top-floor 2-bed 2-bath apt, amazing views, parking included",6750,2,,-122.429731,37.796950
2967,6737652964,West San Jose Duplex With Private Yard,2550,2,,-121.967514,37.317797
2968,6741342538,San Jose Townhouse-Close to SCU,3250,2,,-121.915300,37.324900
2969,6736419825,"Great for commute, Willow Glen 1BR apt, NEW flooring, Modern kitchen",1995,1,675,-121.913866,37.309039
2970,6741342314,"JUST STEPS TO SF, AND NEARBY BART FROM THIS FABULOUS COMMUNITY",2528,1,700,-122.436173,37.653130
2971,6720267654,Studio Apartment in Great Location Near Downtown Milpitas,1750,,500,-121.905149,37.423223
2972,6741342278,2 BD 1 BA in JC area,2500,2,1000,-122.723530,38.458077
2973,6725900107,Single-Family Home in Desirable Neighborhood,3395,3,1475,-121.944909,37.333241
2974,6739031722,Newly Remodeled 1 BR/1 BA on Nob Hill- CA&Hyde-Pets Okay,3095,1,,-122.417525,37.790958
2975,6741342089,1/1 Large private patio perfect for Marin weather. Pets welcome!,3280,1,708,-122.507152,37.947537
